"word","count","disc_count","fw_count","estimate","leftover_prob","beta"
"we_open",1,0.3,453,0.000662252,0.7,0.966666676205128
"little_over",1,0.3,73,0.004109589,0.7,0.958267728535433
"week_www",1,0.3,73,0.004109589,0.7,0.7
"www_2ndclasscabaret.com",1,0.3,1,0.3,0.7,0.7
"2ndclasscabaret.com_new",1,0.3,1,0.3,0.7,0.998369586173913
"new_name",1,0.3,184,0.001630435,0.7,0.991176463058823
"name_we",1,0.3,34,0.008823529,0.7,0.904415051501104
"now_fifth",1,0.3,161,0.001863354,0.7,0.95
"fifth_quadrant",1,0.3,6,0.05,0.7,0.7
"quadrant_analytics",1,0.3,1,0.3,0.7,0.85
"analytics_our",1,0.3,2,0.15,0.7,0.992857193
"website_has",1,0.3,15,0.02,0.7,0.994693889428571
"reflect_our",1,0.3,6,0.05,0.7,0.976373676
"new_product",1,0.3,184,0.001630435,0.7,0.85
"product_and",1,0.3,2,0.15,0.7,0.999876720477366
"and_name",1,0.3,2430,0.000123457,0.7,0.961764698058823
"we_continue",1,0.3,453,0.000662252,0.7,0.725
"build_the",1,0.3,12,0.025,0.7,0.999938154005601
"the_return",1,0.3,4856,0.0000617792,0.7,0.97
"return_on",1,0.3,10,0.03,0.7,0.999654638339471
"on_disability",1,0.3,869,0.000345224,0.7,0.85
"disability_brand",1,0.3,2,0.15,0.7,0.957142858
"brand_and",1,0.3,7,0.042857143,0.7,0.999876720477366
"and_bickering",1,0.3,2430,0.000123457,0.7,0.7
"bickering_going",1,0.3,1,0.3,0.7,0.887401578755906
"on_between",1,0.3,869,0.000345224,0.7,0.755882344764706
"children_these",1,0.3,33,0.009090909,0.7,0.982894714947368
"weeks_here",1,0.3,25,0.012,0.7,0.954255299680851
"someone_trying",1,0.3,42,0.007142857,0.7,0.0710526318947369
"get_elected",1,0.3,202,0.001485149,0.7,0.94
"elected_to",1,0.3,5,0.06,0.7,0.99989408615069
"to_lead",1,0.3,2827,0.00010612,0.7,0.986363641909091
"lead_the",1,0.3,22,0.013636364,0.7,0.998496638205601
"country_and",1,0.3,25,0.012,0.7,0.994526926477366
"is_campaigning",1,0.3,1138,0.00026362,0.7,0.7
"campaigning_to",1,0.3,1,0.3,0.7,0.99211198515069
"help_mystical",1,0.3,61,0.004918033,0.7,0.9
"mystical_people",1,0.3,3,0.1,0.7,0.992571446
"i'm_going2a",1,0.3,165,0.001818182,0.7,0.7
"going2a_kendrick",1,0.3,1,0.3,0.7,0.7
"kendrick_lamar",1,0.3,1,0.3,0.7,0.7
"lamar_big",1,0.3,1,0.3,0.7,0.994
"big_boi",1,0.3,50,0.006,0.7,0.7
"boi_concert",1,0.3,1,0.3,0.7,0.95
"concert_this",1,0.3,6,0.05,0.7,0.98348143621492
"weekend_so",1,0.3,38,0.007894737,0.7,0.999224827527132
"so_cartoons",1,0.3,387,0.000775194,0.7,0.7
"cartoons_cereal",1,0.3,1,0.3,0.7,0.85
"cereal_general",1,0.3,2,0.15,0.7,0.979999999666667
"general_patton",1,0.3,15,0.02,0.7,0.899999999666667
"patton_and",1,0.3,3,0.1,0.7,0.996173017477366
"some_krit",1,0.3,212,0.001415094,0.7,0.7
"krit_have",1,0.3,1,0.3,0.7,0.914478825972973
"in_play",1,0.3,1587,0.000189036,0.7,0.99347825626087
"play_they",1,0.3,46,0.006521739,0.7,0.999117641764706
"they_named",1,0.3,340,0.000882353,0.7,0.814285715
"the_tract",1,0.3,4856,0.0000617792,0.7,0.85
"tract_beech",1,0.3,2,0.15,0.7,0.85
"beech_haven",1,0.3,2,0.15,0.7,0.9
"haven_in",1,0.3,3,0.1,0.7,0.999811012912413
"in_honor",1,0.3,1587,0.000189036,0.7,0.957142858
"honor_of",1,0.3,7,0.042857143,0.7,0.994304674548387
"its_dense",1,0.3,198,0.001515152,0.7,0.9
"dense_population",1,0.3,3,0.1,0.7,0.957142858
"population_of",1,0.3,7,0.042857143,0.7,0.999849029548387
"of_beech",1,0.3,1984,0.00015121,0.7,0.85
"beech_trees",1,0.3,2,0.15,0.7,0.744444442444444
"made_plans",1,0.3,106,0.002830189,0.7,0.747058824882353
"large_summerhouse",1,0.3,24,0.0125,0.7,0.85
"summerhouse_on",1,0.3,2,0.15,0.7,0.932911254339471
"hill_overlooking",1,0.3,7,0.042857143,0.7,0.7
"overlooking_the",1,0.3,1,0.3,0.7,0.999938154005601
"the_creek",1,0.3,4856,0.0000617792,0.7,0.85
"creek_effie",1,0.3,2,0.15,0.7,0.7
"effie_chose",1,0.3,1,0.3,0.7,0.972727270363636
"chose_a",1,0.3,11,0.027272727,0.7,0.999334694441397
"would_allow",1,0.3,178,0.001685393,0.7,0.94
"allow_cool",1,0.3,5,0.06,0.7,0.978571424
"cool_breezes",1,0.3,14,0.021428571,0.7,0.7
"breezes_to",1,0.3,1,0.3,0.7,0.99954035515069
"blow_through",1,0.3,5,0.06,0.7,0.984146357463415
"drew_up",1,0.3,4,0.075,0.7,0.942524941023256
"the_architectural",1,0.3,4856,0.0000617792,0.7,0.7
"architectural_plans",1,0.3,1,0.3,0.7,0.747058824882353
"to_include",1,0.3,2827,0.00010612,0.7,0.98125
"include_high",1,0.3,16,0.01875,0.7,0.994117648078431
"high_ceilings",1,0.3,51,0.005882353,0.7,0.35
"and_expansive",1,0.3,2430,0.000123457,0.7,0.7
"expansive_porches",1,0.3,1,0.3,0.7,0.7
"porches_it",1,0.3,1,0.3,0.7,0.900320555547009
"was_after",1,0.3,638,0.000470219,0.7,0.969724798055046
"all_a",1,0.3,340,0.000882353,0.7,0.999750322441397
"a_summerhouse",1,0.3,2406,0.000124688,0.7,0.85
"summerhouse_lol",1,0.3,2,0.15,0.7,0.996202511101266
"lol_i'm",1,0.3,79,0.003797468,0.7,0.992121225545455
"on_ya",1,0.3,869,0.000345224,0.7,0.97272727
"ya_trail",1,0.3,11,0.027272727,0.7,0.94
"trail_bully",1,0.3,5,0.06,0.7,0.957142858
"bully_offers",1,0.3,7,0.042857143,0.7,0.957142858
"offers_additional",1,0.3,7,0.042857143,0.7,0.88
"additional_statistics",1,0.3,5,0.06,0.7,0.9
"statistics_ranging",1,0.3,3,0.1,0.7,0.233333333333333
"from_online",1,0.3,394,0.000761421,0.7,0.982352943823529
"online_intimidation",1,0.3,17,0.017647059,0.7,0.85
"intimidation_that",1,0.3,2,0.15,0.7,0.999730154496403
"that_affects",1,0.3,1112,0.000269784,0.7,0.9
"affects_percent",1,0.3,3,0.1,0.7,0.748275868689655
"of_kids",1,0.3,1984,0.00015121,0.7,0.865625
"to_teachers",1,0.3,2827,0.00010612,0.7,0.957142858
"teachers_who",1,0.3,7,0.042857143,0.7,0.998837255775194
"who_intervene",1,0.3,258,0.001162791,0.7,0.7
"intervene_in",1,0.3,1,0.3,0.7,0.939949638912413
"mere_percent",1,0.3,3,0.1,0.7,0.748275868689655
"of_bullying",1,0.3,1984,0.00015121,0.7,0.925
"bullying_episodes",1,0.3,4,0.075,0.7,0.7
"episodes_now",1,0.3,1,0.3,0.7,0.998136638565217
"now_real",1,0.3,161,0.001863354,0.7,0.873529401235294
"estate_tiny",1,0.3,10,0.03,0.7,0.9625
"tiny_desk",1,0.3,8,0.0375,0.7,0.925
"desk_concert",1,0.3,4,0.075,0.7,0.95
"concert_can't",1,0.3,6,0.05,0.7,0.99482759062069
"can't_sleep",1,0.3,58,0.005172414,0.7,0.985
"sleep_i",1,0.3,20,0.015,0.7,0.990260940441757
"a_remedy",1,0.3,2406,0.000124688,0.7,0.9
"remedy_owner",1,0.3,3,0.1,0.7,0.9625
"owner_katie",1,0.3,8,0.0375,0.7,0.85
"katie_titus",1,0.3,2,0.15,0.7,0.7
"titus_said",1,0.3,1,0.3,0.7,0.932012188658537
"the_mill",1,0.3,4856,0.0000617792,0.7,0.9
"mill_had",1,0.3,3,0.1,0.7,0.99867259759292
"had_plenty",1,0.3,226,0.001327434,0.7,0.385714286
"of_apples",1,0.3,1984,0.00015121,0.7,0.85
"apples_from",1,0.3,2,0.15,0.7,0.796192827147208
"fall_and",1,0.3,18,0.016666667,0.7,0.996173017477366
"been_pressing",1,0.3,161,0.001863354,0.7,0.85
"pressing_apples",1,0.3,2,0.15,0.7,0.85
"apples_through",1,0.3,2,0.15,0.7,0.703658553463415
"winter_to",1,0.3,15,0.02,0.7,0.99954035515069
"stock_its",1,0.3,7,0.042857143,0.7,0.99343441169697
"great_lakes",1,0.3,106,0.002830189,0.7,0.85
"lakes_crossing",1,0.3,2,0.15,0.7,0.7
"crossing_storefront",1,0.3,1,0.3,0.7,0.7
"storefront_yates",1,0.3,1,0.3,0.7,0.7
"yates_outpost",1,0.3,1,0.3,0.7,0.7
"outpost_which",1,0.3,1,0.3,0.7,0.995973167255033
"which_opened",1,0.3,149,0.002013423,0.7,0.97
"opened_in",1,0.3,10,0.03,0.7,0.999180892912413
"july_everyone",1,0.3,6,0.05,0.7,0.994642863
"everyone_lotion",1,0.3,56,0.005357143,0.7,0.925
"lotion_is",1,0.3,4,0.075,0.7,0.917135208094903
"in_ultra",1,0.3,1587,0.000189036,0.7,0.7
"ultra_moisturizing",1,0.3,1,0.3,0.7,0.7
"moisturizing_lotion",1,0.3,1,0.3,0.7,0.925
"lotion_made",1,0.3,4,0.075,0.7,0.987735859830189
"with_pure",1,0.3,735,0.000408163,0.7,0.9
"pure_essential",1,0.3,3,0.1,0.7,0.925
"essential_oils",1,0.3,4,0.075,0.7,0.85
"oils_and",1,0.3,2,0.15,0.7,0.999876720477366
"and_herbal",1,0.3,2430,0.000123457,0.7,0.7
"herbal_extracts",1,0.3,1,0.3,0.7,0.7
"extracts_to",1,0.3,1,0.3,0.7,0.99211198515069
"skin_soft",1,0.3,7,0.042857143,0.7,0.675
"and_smooth",1,0.3,2430,0.000123457,0.7,0.925
"smooth_organic",1,0.3,4,0.075,0.7,0.85
"organic_coconut",1,0.3,2,0.15,0.7,0.9
"coconut_and",1,0.3,3,0.1,0.7,0.999876720477366
"and_sesame",1,0.3,2430,0.000123457,0.7,0.85
"sesame_oils",1,0.3,2,0.15,0.7,0.85
"oils_are",1,0.3,2,0.15,0.7,0.999435081109228
"are_added",1,0.3,531,0.000564972,0.7,0.907142855
"to_nourish",1,0.3,2827,0.00010612,0.7,0.7
"nourish_and",1,0.3,1,0.3,0.7,0.999876720477366
"and_moisturize",1,0.3,2430,0.000123457,0.7,0.7
"moisturize_all",1,0.3,1,0.3,0.7,0.999117647705882
"all_skin",1,0.3,340,0.000882353,0.7,0.957142858
"skin_types",1,0.3,7,0.042857143,0.7,0.957142857
"types_cruelty",1,0.3,7,0.042857143,0.7,0.85
"cruelty_free",1,0.3,2,0.15,0.7,0.994642865
"free_paraben",1,0.3,56,0.005357143,0.7,0.7
"paraben_free",1,0.3,1,0.3,0.7,0.994642865
"free_polysorbate",1,0.3,56,0.005357143,0.7,0.7
"polysorbate_free",1,0.3,1,0.3,0.7,0.994642865
"free_disodium",1,0.3,56,0.005357143,0.7,0.7
"disodium_edta",1,0.3,1,0.3,0.7,0.7
"edta_free",1,0.3,1,0.3,0.7,0.994642865
"free_gluten",1,0.3,56,0.005357143,0.7,0.7
"gluten_free",1,0.3,1,0.3,0.7,0.994642865
"free_sodium",1,0.3,56,0.005357143,0.7,0.7
"sodium_lauryl",1,0.3,1,0.3,0.7,0.7
"lauryl_sulfate",1,0.3,1,0.3,0.7,0.7
"sulfate_free",1,0.3,1,0.3,0.7,0.958928579
"and_non-gmo",1,0.3,2430,0.000123457,0.7,0.7
"non-gmo_verified",1,0.3,1,0.3,0.7,0.7
"verified_sounds",1,0.3,1,0.3,0.7,0.985
"sounds_great",1,0.3,20,0.015,0.7,0.997169835471698
"great_bro",1,0.3,106,0.002830189,0.7,0.97
"bro_keep",1,0.3,10,0.03,0.7,0.920370382777778
"work_i'd",1,0.3,99,0.003030303,0.7,0.913333334333333
"probably_cry",1,0.3,18,0.016666667,0.7,0.97272727
"cry_the",1,0.3,11,0.027272727,0.7,0.998908500205601
"very_public",1,0.3,93,0.003225806,0.7,0.99
"public_role",1,0.3,30,0.01,0.7,0.976923076307692
"role_played",1,0.3,13,0.023076923,0.7,0.95357143
"wife_in",1,0.3,12,0.025,0.7,0.999811012912413
"in_opposing",1,0.3,1587,0.000189036,0.7,0.7
"opposing_healthcare",1,0.3,1,0.3,0.7,0.94
"healthcare_reform",1,0.3,5,0.06,0.7,0.925
"reform_and",1,0.3,4,0.075,0.7,0.999876720477366
"and_justice",1,0.3,2430,0.000123457,0.7,0.957142858
"justice_thomas",1,0.3,7,0.042857143,0.7,0.978571423
"thomas_insinuations",1,0.3,14,0.021428571,0.7,0.7
"insinuations_in",1,0.3,1,0.3,0.7,0.998550773912413
"public_speeches",1,0.3,30,0.01,0.7,0.7
"speeches_that",1,0.3,1,0.3,0.7,0.968255334496403
"he_supports",1,0.3,503,0.000596421,0.7,0.85
"supports_her",1,0.3,2,0.15,0.7,0.998611136111111
"her_positions",1,0.3,216,0.001388889,0.7,0.9
"positions_raises",1,0.3,3,0.1,0.7,0.94
"raises_clear",1,0.3,5,0.06,0.7,0.976923076153846
"clear_questions",1,0.3,13,0.023076923,0.7,0.872222226333333
"the_appearance",1,0.3,4856,0.0000617792,0.7,0.925
"appearance_of",1,0.3,4,0.075,0.7,0.999849029548387
"of_bias",1,0.3,1984,0.00015121,0.7,0.7
"bias_it",1,0.3,1,0.3,0.7,0.999679529547009
"it_continues",1,0.3,936,0.000320513,0.7,0.95
"continues_so",1,0.3,6,0.05,0.7,0.996640848527132
"easy_now",1,0.3,23,0.013043478,0.7,0.929813657565217
"this_too",1,0.3,563,0.00053286,0.7,0.997619014666667
"too_just",1,0.3,126,0.002380952,0.7,0.998965555137931
"just_think",1,0.3,290,0.001034483,0.7,0.947857136
"use_any",1,0.3,51,0.005882353,0.7,0.986170188765957
"color_glitter",1,0.3,7,0.042857143,0.7,0.7
"glitter_if",1,0.3,1,0.3,0.7,0.684642874
"you_wanted",1,0.3,1035,0.000289855,0.7,0.989285716
"wanted_pink",1,0.3,28,0.010714286,0.7,0.972727270727273
"pink_trees",1,0.3,11,0.027272727,0.7,0.966666665444444
"trees_or",1,0.3,9,0.033333333,0.7,0.998979564095238
"or_blue",1,0.3,294,0.001020408,0.7,0.972727270363636
"blue_trees",1,0.3,11,0.027272727,0.7,0.966666665444444
"trees_the",1,0.3,9,0.033333333,0.7,0.999938154005601
"the_colors",1,0.3,4856,0.0000617792,0.7,0.925
"colors_are",1,0.3,4,0.075,0.7,0.999435081109228
"are_endless",1,0.3,531,0.000564972,0.7,0.85
"endless_so",1,0.3,2,0.15,0.7,0.994056869527132
"im_finally",1,0.3,60,0.005,0.7,0.987500000333333
"finally_getting",1,0.3,24,0.0125,0.7,0.974509804058824
"those_hard-to-get-rid-of",1,0.3,88,0.003409091,0.7,0.7
"hard-to-get-rid-of_bad",1,0.3,1,0.3,0.7,0.993877551571429
"bad_habits",1,0.3,49,0.006122449,0.7,0.7
"habits_heartbreaking",1,0.3,1,0.3,0.7,0.85
"heartbreaking_loss",1,0.3,2,0.15,0.7,0.976923076153846
"loss_the",1,0.3,13,0.023076923,0.7,0.998084776205601
"reason_people",1,0.3,28,0.010714286,0.7,0.998285731
"people_find",1,0.3,175,0.001714286,0.7,0.866129040322581
"happy_is",1,0.3,77,0.003896104,0.7,0.975131693094903
"they_always",1,0.3,340,0.000882353,0.7,0.9953125
"always_see",1,0.3,64,0.0046875,0.7,0.896899201116279
"past_better",1,0.3,38,0.007894737,0.7,0.89607843245098
"present_worse",1,0.3,15,0.02,0.7,0.725
"yeah_it",1,0.3,30,0.01,0.7,0.894978674547009
"had_trouble",1,0.3,226,0.001327434,0.7,0.95
"trouble_sleeping",1,0.3,6,0.05,0.7,0.9625
"sleeping_the",1,0.3,8,0.0375,0.7,0.992524645205601
"other_night",1,0.3,136,0.002205882,0.7,0.983116888727273
"got_up",1,0.3,104,0.002884615,0.7,0.939202682023256
"and_created",1,0.3,2430,0.000123457,0.7,0.966666665444444
"created_the",1,0.3,9,0.033333333,0.7,0.999320361205601
"the_scene",1,0.3,4856,0.0000617792,0.7,0.95
"scene_using",1,0.3,6,0.05,0.7,0.989655179758621
"using_watercolour",1,0.3,29,0.010344828,0.7,0.7
"watercolour_card",1,0.3,1,0.3,0.7,0.976923076307692
"card_and",1,0.3,13,0.023076923,0.7,0.999465198477366
"then_spritzed",1,0.3,137,0.002189781,0.7,0.7
"spritzed_over",1,0.3,1,0.3,0.7,0.761417334535433
"top_with",1,0.3,31,0.009677419,0.7,0.999591754666667
"with_perfect",1,0.3,735,0.000408163,0.7,0.940909097363636
"pearls_mixed",1,0.3,3,0.1,0.7,0.8375
"with_water",1,0.3,735,0.000408163,0.7,0.986363643181818
"water_in",1,0.3,22,0.013636364,0.7,0.939949638912413
"a_mister",1,0.3,2406,0.000124688,0.7,0.7
"mister_bottle",1,0.3,1,0.3,0.7,0.9625
"bottle_the",1,0.3,8,0.0375,0.7,0.994995814205601
"i_stamped",1,0.3,1571,0.000190961,0.7,0.925
"stamped_the",1,0.3,4,0.075,0.7,0.999938154005601
"the_flowers",1,0.3,4856,0.0000617792,0.7,0.8375
"the_creative",1,0.3,4856,0.0000617792,0.7,0.907142852
"expression_set",1,0.3,5,0.06,0.7,0.992682923219512
"set_meadow",1,0.3,41,0.007317073,0.7,0.7
"meadow_flora",1,0.3,1,0.3,0.7,0.7
"flora_and",1,0.3,1,0.3,0.7,0.999876720477366
"and_embossed",1,0.3,2430,0.000123457,0.7,0.85
"embossed_them",1,0.3,2,0.15,0.7,0.998351669538461
"them_using",1,0.3,182,0.001648352,0.7,0.989655179758621
"using_black",1,0.3,29,0.010344828,0.7,0.988461547230769
"black_glint",1,0.3,26,0.011538462,0.7,0.7
"glint_wow",1,0.3,1,0.3,0.7,0.984210531736842
"wow_powder",1,0.3,19,0.015789474,0.7,0.925
"powder_then",1,0.3,4,0.075,0.7,0.888321163751825
"i_randomly",1,0.3,1571,0.000190961,0.7,0.7
"randomly_stamped",1,0.3,1,0.3,0.7,0.925
"stamped_more",1,0.3,4,0.075,0.7,0.998804766928287
"more_flowers",1,0.3,251,0.001195219,0.7,0.9625
"flowers_with",1,0.3,8,0.0375,0.7,0.999591754666667
"with_distress",1,0.3,735,0.000408163,0.7,0.566666666666667
"i_highlighted",1,0.3,1571,0.000190961,0.7,0.7
"highlighted_areas",1,0.3,1,0.3,0.7,0.957142858
"areas_using",1,0.3,7,0.042857143,0.7,0.851724145758621
"white_pencil",1,0.3,36,0.008333333,0.7,0.7
"pencil_and",1,0.3,1,0.3,0.7,0.999465198477366
"final_spritz",1,0.3,19,0.015789474,0.7,0.7
"spritz_using",1,0.3,1,0.3,0.7,0.989655179758621
"using_perfect",1,0.3,29,0.010344828,0.7,0.940909097363636
"pearls_again",1,0.3,3,0.1,0.7,0.994444460444444
"again_over",1,0.3,54,0.005555556,0.7,0.761417334535433
"image_the",1,0.3,9,0.033333333,0.7,0.998496638205601
"final_piece",1,0.3,19,0.015789474,0.7,0.972727271090909
"piece_was",1,0.3,11,0.027272727,0.7,0.99952969023511
"was_mounted",1,0.3,638,0.000470219,0.7,0.925
"mounted_onto",1,0.3,4,0.075,0.7,0.980000000666667
"onto_black",1,0.3,15,0.02,0.7,0.988461547230769
"black_card",1,0.3,26,0.011538462,0.7,0.976923076307692
"card_have",1,0.3,13,0.023076923,0.7,0.985907397972973
"happens_when",1,0.3,10,0.03,0.7,0.954612542535055
"all_ends",1,0.3,340,0.000882353,0.7,0.950000000333333
"ends_seeking",1,0.3,6,0.05,0.7,0.675
"every_situation",1,0.3,75,0.004,0.7,0.982352943235294
"situation_please",1,0.3,17,0.017647059,0.7,0.910810807810811
"my_original",1,0.3,497,0.000603622,0.7,0.97
"original_account",1,0.3,10,0.03,0.7,0.98
"account_losing",1,0.3,15,0.02,0.7,0.9
"losing_weight",1,0.3,3,0.1,0.7,0.966666664444444
"weight_may",1,0.3,9,0.033333333,0.7,0.995588242470588
"may_help",1,0.3,68,0.004411765,0.7,0.995081974114754
"help_lower",1,0.3,61,0.004918033,0.7,0.9625
"lower_cancer",1,0.3,8,0.0375,0.7,0.9625
"cancer_risk",1,0.3,8,0.0375,0.7,0.9625
"risk_once",1,0.3,8,0.0375,0.7,0.947727278363636
"the_walnuts",1,0.3,4856,0.0000617792,0.7,0.7
"walnuts_have",1,0.3,1,0.3,0.7,0.985907397972973
"done_their",1,0.3,42,0.007142857,0.7,0.998529375431372
"their_briney",1,0.3,204,0.001470588,0.7,0.7
"briney_stint",1,0.3,1,0.3,0.7,0.85
"stint_for",1,0.3,2,0.15,0.7,0.907875356897436
"of_weeks",1,0.3,1984,0.00015121,0.7,0.988
"weeks_drain",1,0.3,25,0.012,0.7,0.7
"drain_them",1,0.3,1,0.3,0.7,0.937912109538461
"spread_them",1,0.3,10,0.03,0.7,0.981868153538461
"a_tray",1,0.3,2406,0.000124688,0.7,0.85
"tray_lined",1,0.3,2,0.15,0.7,0.7
"lined_with",1,0.3,1,0.3,0.7,0.999591754666667
"with_absorbent",1,0.3,735,0.000408163,0.7,0.7
"absorbent_paper",1,0.3,1,0.3,0.7,0.923529413823529
"leave_for",1,0.3,25,0.012,0.7,0.907875356897436
"of_days",1,0.3,1984,0.00015121,0.7,0.975925941481481
"dry_out",1,0.3,8,0.0375,0.7,0.998936181326241
"out_they",1,0.3,282,0.00106383,0.7,0.952058818764706
"will_turn",1,0.3,318,0.000943396,0.7,0.985
"turn_black",1,0.3,20,0.015,0.7,0.988461547230769
"black_this",1,0.3,26,0.011538462,0.7,0.88401429621492
"is_normal",1,0.3,1138,0.00026362,0.7,0.97272727
"normal_they",1,0.3,11,0.027272727,0.7,0.952058818764706
"also_stain",1,0.3,145,0.002068966,0.7,0.85
"stain_anything",1,0.3,2,0.15,0.7,0.932352932352941
"come_into",1,0.3,83,0.003614458,0.7,0.998013249562914
"into_contact",1,0.3,151,0.001986755,0.7,0.558333333333333
"with_including",1,0.3,735,0.000408163,0.7,0.988888886518518
"including_your",1,0.3,27,0.011111111,0.7,0.993352589144509
"hands_in",1,0.3,21,0.014285714,0.7,0.994139935912413
"will_look",1,0.3,318,0.000943396,0.7,0.982191777972603
"as_though",1,0.3,492,0.000609756,0.7,0.993023250325581
"though_you",1,0.3,43,0.006976744,0.7,0.959130436405797
"been_on",1,0.3,161,0.001863354,0.7,0.932911254339471
"a_a",1,0.3,2406,0.000124688,0.7,0.995594046441397
"day_nicotine",1,0.3,192,0.0015625,0.7,0.7
"nicotine_addiction",1,0.3,1,0.3,0.7,0.925
"addiction_for",1,0.3,4,0.075,0.7,0.823626272897436
"last_years",1,0.3,145,0.002068966,0.7,0.997142859333333
"years_if",1,0.3,105,0.002857143,0.7,0.684642874
"handle_them",1,0.3,13,0.023076923,0.7,0.998351669538461
"them_without",1,0.3,182,0.001648352,0.7,0.992307700358974
"without_gloves",1,0.3,39,0.007692308,0.7,0.7
"gloves_the",1,0.3,1,0.3,0.7,0.999938154005601
"the_scale",1,0.3,4856,0.0000617792,0.7,0.94
"scale_never",1,0.3,5,0.06,0.7,0.996590911090909
"never_will",1,0.3,88,0.003409091,0.7,0.738050280937107
"be_lester's",1,0.3,527,0.00056926,0.7,0.7
"lester's_friend",1,0.3,1,0.3,0.7,0.991891888567568
"friend_happy",1,0.3,37,0.008108108,0.7,0.996103901090909
"happy_spring",1,0.3,77,0.003896104,0.7,0.988888886222222
"spring_we're",1,0.3,27,0.011111111,0.7,0.990625
"we're_rolling",1,0.3,32,0.009375,0.7,0.925
"rolling_around",1,0.3,4,0.075,0.7,0.972289161469879
"in_cherry",1,0.3,1587,0.000189036,0.7,0.94
"cherry_blossoms",1,0.3,5,0.06,0.7,0.7
"blossoms_sup",1,0.3,1,0.3,0.7,0.7
"sup_with",1,0.3,1,0.3,0.7,0.981904679666667
"you_other",1,0.3,1035,0.000289855,0.7,0.997794081823529
"other_wafflers",1,0.3,136,0.002205882,0.7,0.7
"wafflers_altman",1,0.3,1,0.3,0.7,0.85
"altman_questioned",1,0.3,2,0.15,0.7,0.85
"questioned_m.b.s",1,0.3,2,0.15,0.7,0.7
"m.b.s_appearance",1,0.3,1,0.3,0.7,0.925
"appearance_at",1,0.3,4,0.075,0.7,0.753244591086522
"the_meetings",1,0.3,4856,0.0000617792,0.7,0.9
"meetings_trying",1,0.3,3,0.1,0.7,0.0710526318947369
"strengthen_the",1,0.3,2,0.15,0.7,0.999938154005601
"the_defenses",1,0.3,4856,0.0000617792,0.7,0.85
"defenses_contention",1,0.3,2,0.15,0.7,0.35
"that_ravi",1,0.3,1112,0.000269784,0.7,0.85
"ravi_watched",1,0.3,2,0.15,0.7,0.783333333333333
"men_only",1,0.3,20,0.015,0.7,0.984768219476821
"was_worried",1,0.3,638,0.000470219,0.7,0.671428572
"his_belongings",1,0.3,323,0.000928793,0.7,0.85
"belongings_several",1,0.3,2,0.15,0.7,0.990909087575757
"several_rutgers",1,0.3,33,0.009090909,0.7,0.7
"rutgers_students",1,0.3,1,0.3,0.7,0.961764695529412
"have_testified",1,0.3,518,0.000579151,0.7,0.85
"testified_that",1,0.3,2,0.15,0.7,0.995233751496403
"saw_m.b",1,0.3,44,0.006818182,0.7,0.85
"m.b_in",1,0.3,2,0.15,0.7,0.750283602912413
"the_dormitory",1,0.3,4856,0.0000617792,0.7,0.7
"dormitory_he",1,0.3,1,0.3,0.7,0.87216691866998
"was_shady",1,0.3,638,0.000470219,0.7,0.7
"shady_and",1,0.3,1,0.3,0.7,0.999876720477366
"and_shabby",1,0.3,2430,0.000123457,0.7,0.7
"shabby_m.b",1,0.3,1,0.3,0.7,0.85
"m.b_said",1,0.3,2,0.15,0.7,0.935060969658537
"he_couldnt",1,0.3,503,0.000596421,0.7,0.925
"couldnt_remember",1,0.3,4,0.075,0.7,0.908
"he_wore",1,0.3,503,0.000596421,0.7,0.85
"wore_lol.i",1,0.3,2,0.15,0.7,0.7
"lol.i_got",1,0.3,1,0.3,0.7,0.987499982384615
"from_after",1,0.3,394,0.000761421,0.7,0.997247733055046
"after_our",1,0.3,109,0.002752294,0.7,0.998351698
"our_trial",1,0.3,182,0.001648352,0.7,0.94
"trial_run",1,0.3,5,0.06,0.7,0.961764698352941
"on_beyond",1,0.3,869,0.000345224,0.7,0.826315794210526
"whiteboard_i",1,0.3,3,0.1,0.7,0.997262850441757
"to_upgrade",1,0.3,2827,0.00010612,0.7,0.9
"upgrade_our",1,0.3,3,0.1,0.7,0.998351698
"our_subscription",1,0.3,182,0.001648352,0.7,0.7
"subscription_we",1,0.3,1,0.3,0.7,0.904415051501104
"now_able",1,0.3,161,0.001863354,0.7,0.0233333333333333
"our_hard",1,0.3,182,0.001648352,0.7,0.990322574903226
"hard_working",1,0.3,31,0.009677419,0.7,0.993333338222222
"working_crossfitters",1,0.3,45,0.006666667,0.7,0.7
"crossfitters_with",1,0.3,1,0.3,0.7,0.897550937666667
"free_beyond",1,0.3,56,0.005357143,0.7,0.826315794210526
"whiteboard_membership",1,0.3,3,0.1,0.7,0.7
"membership_there",1,0.3,1,0.3,0.7,0.831277538647577
"are_spots",1,0.3,531,0.000564972,0.7,0.925
"spots_left",1,0.3,4,0.075,0.7,0.991891888972973
"left_as",1,0.3,37,0.008108108,0.7,0.997357702617886
"of_now",1,0.3,1984,0.00015121,0.7,0.960869557565217
"a_first",1,0.3,2406,0.000124688,0.7,0.997435930478632
"first_come",1,0.3,117,0.002564103,0.7,0.996385548409639
"come_first",1,0.3,83,0.003614458,0.7,0.997435930478632
"first_serve",1,0.3,117,0.002564103,0.7,0.976923076307692
"serve_basis",1,0.3,13,0.023076923,0.7,0.97
"basis_at",1,0.3,10,0.03,0.7,0.753244591086522
